,,,,,,,,,,,
1600,"Direktion für Finanzen, Personal und Informatik (FPI)",,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
"Direktion für Finanzen, Personal und Informatik (FPI)",,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1600,"Direktion für Finanzen, Personal und Informatik (FPI)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2013,,2012,2011,,2010,,,
,Bruttokosten,,"186,443,425.88",,"176,768,863.81","151,701,201.99",,"202,293,619.57",,,
,,,,,,,,,,,
,Erlöse,,"649,579,965.90",,"624,748,027.95","596,741,815.80",,"613,405,421.33",,,
,,,,,,,,,,,
,Nettoerlös,,"-463,136,540.02",,"447,979,164.14","445,040,613.81",,"411,111,801.76",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,348.4%,,353.4%,393.4%,,303.2%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Dienststelle,Bruttokosten 2013,,,Erlös 2013,,,Nettoerlös,,Nettoerlös,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
600,Direktionsstabsdienste / Fachstelle Beschaffungswesen,"1,783,612.40",1%,,"377,414.32",0%,,"-1,406,198.08",,"-1,349,262.24",4%
,,,,,,,,,,,
610,Finanzverwaltung,"120,755,956.28",65%,,"144,646,637.06",22%,,"23,890,680.78",,"27,293,370.30",-12%
,,,,,,,,,,,
620,Liegenschaftsverwaltung,"3,019,400.00",2%,,"2,723,900.00",0%,,"-295,500.00",,"-363,600.00",-19%
,,,,,,,,,,,
630,Steuerverwaltung,"20,530,794.44",11%,,"437,912,149.88",67%,,"417,381,355.44",,"409,587,279.80",2%
,,,,,,,,,,,
640,Personalamt,"7,554,049.84",4%,,"590,433.84",0%,,"-6,963,616.00",,"-5,298,073.16",31%
,,,,,,,,,,,
650,Informatikdienste,"17,512,300.69",9%,,"17,644,150.69",3%,,"131,850.00",,"-187,864.78",-170%
,,,,,,,,,,,
660,Schul- und Büromaterialzentrale,"10,530,586.27",6%,,"10,773,045.27",2%,,"242,459.00",,0.00,-
,,,,,,,,,,,
670,Finanzinspektorat,"1,712,680.96",1%,,"340,234.84",0%,,"-1,372,446.12",,"-1,158,285.78",18%
,,,,,,,,,,,
690,Stadtbauten (StaBe),"3,044,045.00",2%,,"34,572,000.00",5%,,"31,527,955.00",,"19,455,600.00",62%
,,,,,,,,,,,
,,,,,,,,,,,
Bemerkungen,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1600,"Direktion für Finanzen, Personal und Informatik (FPI)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1600,"Direktion für Finanzen, Personal und Informatik (FPI)",,,,,,,,,,
,,,,,,,,,,,
,Übersicht - Fortsetzung,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
