,,,,,,,,,,,
1000,Gemeinde und Behörden (GuB),,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
Gemeinde und Behörden (GuB),,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
x_neueseite_x,,,,,,,,,,,
1000,Gemeinde und Behörden (GuB),,,,,,,,,,
,,,,,,,,,,,
,Übersicht,,,,,,,,,,
,,,,,,,,,,,
Kosten und,,,Voranschlag,,Voranschlag,Rechnung,,Rechnung,,,
Erlöse,,,2013,,2012,2011,,2010,,,
,Bruttokosten,,"12,156,743.27",,"12,129,325.52","12,987,798.51",,"14,368,654.05",,,
,,,,,,,,,,,
,Erlöse,,"412,351.00",,"359,984.70","1,320,529.13",,"1,848,740.05",,,
,,,,,,,,,,,
,Nettokosten,,"11,744,392.27",,"11,769,340.82","11,667,269.38",,"12,519,914.00",,,
,,,,,,,,,,,
,Kostendeckungsgrad in %,,3.4%,,3.0%,10.2%,,12.9%,,,
,,,,,,,,,,,
,,,,,,,,,,,
Nummer,Dienststelle,Bruttokosten 2013,,,Erlös 2013,,,Nettokosten,,Nettokosten,Abweichung
,,Fr.,%,,Fr.,%,,2013 / Fr.,,2012 / Fr.,2013/2012 %
010,Stadtrat (light),"1,796,734.45",15%,,"8,335.00",2%,,"1,788,399.45",,"1,842,309.20",-3%
,,,,,,,,,,,
020,Ombudsstelle,"382,232.65",3%,,"2,858.70",1%,,"379,373.95",,"390,638.64",-3%
,,,,,,,,,,,
